predictions,labels,delta
327448.34407538245,400000.0,72551.65592461755
352215.91238709557,400000.0,47784.08761290443
274966.8428704819,400000.0,125033.1571295181
364749.27800044167,400000.0,35250.72199955833
535026.3101434688,400000.0,135026.31014346879
240541.71997371974,400000.0,159458.28002628026
342338.2227913793,400000.0,57661.77720862068
379489.5752589489,400000.0,20510.4247410511
679796.3410384696,400000.0,279796.3410384696
502957.70034935744,400000.0,102957.70034935744
279683.6581303763,400000.0,120316.34186962369
846241.7832608123,400000.0,446241.7832608123
338136.9164025381,400000.0,61863.083597461926
496030.1643897087,400000.0,96030.16438970872
368360.7329104591,400000.0,31639.267089540896
383840.4631052798,400000.0,16159.536894720222
458143.1680404188,400000.0,58143.16804041882
467061.2896891546,400000.0,67061.2896891546
351775.6423657614,400000.0,48224.35763423861
416790.50918400806,400000.0,16790.509184008057
565395.9190542863,400000.0,165395.91905428632
568491.8650932504,400000.0,168491.8650932504
769728.3576259189,400000.0,369728.3576259189
831277.561937045,400000.0,431277.56193704496
572473.0364714246,400000.0,172473.03647142462
556623.5898084473,400000.0,156623.5898084473
600852.059693155,400000.0,200852.059693155
657285.3945472607,400950.0,256335.39454726072
447820.5231268269,401000.0,46820.52312682691
831277.561937045,401500.0,429777.56193704496
191596.4348291174,402000.0,210403.5651708826
346393.73677732394,402000.0,55606.26322267606
362388.9758431979,402000.0,39611.0241568021
449960.6902734035,402000.0,47960.69027340348
285580.1763479184,402101.0,116520.8236520816
685458.5035018342,402395.0,283063.50350183423
312338.3303487185,403000.0,90661.6696512815
308652.5328309306,403000.0,94347.4671690694
570482.4507823375,403000.0,167482.45078233746
911402.4424819555,403500.0,507902.4424819555
655178.354184246,404000.0,251178.35418424604
219459.94917979458,404500.0,185040.05082020542
388411.4859622776,404500.0,16088.514037722372
219459.94917979458,405000.0,185540.05082020542
305776.7218026335,405000.0,99223.27819736651
321256.45199745416,405000.0,83743.54800254584
309757.89318080764,405000.0,95242.10681919236
408828.16642765986,405000.0,3828.1664276598603
372927.9667128639,405000.0,32072.033287136117
414727.0272934728,405000.0,9727.027293472784
363274.20118240785,405000.0,41725.79881759215
366370.147221372,405000.0,38629.852778628
431385.0140396188,405000.0,26385.014039618778
456152.5823513318,405000.0,51152.582351331774
597456.9507392116,405000.0,192456.95073921164
467061.2896891546,405000.0,62061.2896891546
537902.1211717658,405000.0,132902.12117176584
590163.4873659994,405000.0,185163.48736599938
902854.0373013766,405000.0,497854.0373013766
591784.3565869298,405000.0,186784.35658692976
941655.5967188457,405000.0,536655.5967188457
241131.5714525435,406500.0,165368.4285474565
351260.1334947081,408000.0,56739.866505291895
786313.4481706166,408000.0,378313.44817061664
478709.42996329063,408200.0,70509.42996329063
435956.0368966167,409000.0,26956.036896616686
489472.3448982169,409000.0,80472.34489821689
830687.7104582211,409124.0,421563.71045822115
277913.20745195635,410000.0,132086.79254804365
300470.05506391526,410000.0,109529.94493608474
460353.888740173,410000.0,50353.88874017302
497505.24120774254,410000.0,87505.24120774254
310643.11852001766,410000.0,99356.88147998234
350890.4170265513,410000.0,59109.582973448676
316465.29412978917,410000.0,93534.70587021083
359072.8947935667,410000.0,50927.105206433276
600556.6858327688,410000.0,190556.6858327688
494924.80403983174,410000.0,84924.80403983174
522788.3183905089,410000.0,112788.31839050888
648986.4621063179,410000.0,238986.46210631786
623479.4608582915,410000.0,213479.46085829148
446644.60922377236,410000.0,36644.609223772364
900007.5640020486,410500.0,489507.5640020486
225061.98977889906,410988.0,185926.01022110094
329588.51122195914,411000.0,81411.48877804086
475983.20039248327,411000.0,64983.20039248327
361873.4669721446,412000.0,50126.53302785539
402239.5628008766,412000.0,9760.437199123378
615446.5645487657,412000.0,203446.56454876566
508783.6650137221,412450.0,96333.66501372209
374772.7599990544,412500.0,37727.240000945574
437576.906117547,412500.0,25076.906117547012
694686.2197544664,413000.0,281686.21975446644
398214.8329502233,413450.0,15235.167049776705
692329.7066518157,414000.0,278329.7066518157
303566.0011028794,414900.0,111333.99889712059
534286.8772071553,414950.0,119336.87720715534
207076.16502393805,415000.0,207923.83497606195
311968.6138805618,415000.0,103031.38611943822
395559.1569325934,415000.0,19440.84306740662
250934.91844048916,415000.0,164065.08155951084
291182.2169470229,415000.0,123817.78305297712
327963.85294643574,415000.0,87036.14705356426
377129.2731017051,415000.0,37870.72689829487
457627.6591693656,415000.0,42627.659169365594
423202.53627260344,415000.0,8202.536272603436
543574.7153240477,415000.0,128574.71532404772
397695.53502457694,415000.0,17304.464975423063
970819.057755691,415000.0,555819.057755691
353986.36306551547,415000.0,61013.63693448453
406247.729259749,415000.0,8752.270740250999
504578.5695702877,415000.0,89578.56957028771
366812.759890977,415000.0,48187.240109023
420991.8155728493,415000.0,5991.8155728493
523158.0348586656,415000.0,108158.0348586656
529349.9269365938,415000.0,114349.92693659384
594364.7937548405,415000.0,179364.7937548405
550651.8327411861,415000.0,135651.83274118614
419886.45522297226,415000.0,4886.455222972261
534436.458664645,415000.0,119436.45866464498
670658.0843790667,415000.0,255658.0843790667
530970.7961575242,415000.0,115970.79615752422
543354.5803133808,415000.0,128354.58031338081
685768.0981057308,415000.0,270768.09810573084
754188.5055668381,415000.0,339188.5055668381
719383.234513002,415000.0,304383.234513002
271501.180363361,415950.0,144448.81963663897
466176.0643499445,416000.0,50176.06434994453
416657.4911182995,417250.0,592.5088817005162
755133.8527703084,417400.0,337733.8527703084
642424.8535602329,417838.0,224586.8535602329
432490.3743894958,418000.0,14490.374389495817
448119.6860418061,418000.0,30119.686041806126
593774.9422760168,418000.0,175774.9422760168
758832.4246252842,418395.0,340437.42462528415
507308.5881956883,418800.0,88508.58819568832
368580.8679211262,418900.0,50319.13207887381
530085.5708183141,419000.0,111085.5708183141
438831.84792491375,419000.0,19831.847924913745
691959.990183659,419000.0,272959.990183659
846757.2921318655,419000.0,427757.2921318655
478855.2223661873,419000.0,59855.222366187314
637853.830703235,419354.0,218499.830703235
342487.8042488689,419500.0,77012.1957511311
426078.34730090044,419900.0,6178.347300900437
306441.8121311764,419950.0,113508.18786882359
625324.2541444818,419950.0,205374.25414448185
887374.3071065559,419950.0,467424.3071065559
546450.5263523449,419950.0,126500.5263523449
591048.7127052094,419950.0,171098.7127052094
486006.6823910961,419995.0,66011.68239109608
225651.84125772287,420000.0,194348.15874227713
281378.8699590772,420000.0,138621.13004092278
423792.38775142725,420000.0,3792.3877514272463
463669.96978980425,420000.0,43669.96978980425
297743.82549310784,420000.0,122256.17450689216
263318.7025963457,420000.0,156681.29740365432
557433.5762979381,420000.0,137433.57629793813
655398.4891949132,420000.0,235398.48919491319
620973.3662981511,420000.0,200973.3662981511
288971.49624726875,420000.0,131028.50375273125
638813.3986502155,420000.0,218813.39865021547
745326.7167277696,420000.0,325326.7167277696
531340.5126256809,420000.0,111340.51262568089
655178.354184246,420000.0,235178.35418424604
689233.7606128516,420000.0,269233.7606128516
459764.03726134927,420000.0,39764.037261349265
256021.45016854035,421000.0,164978.54983145965
518956.72846982436,421000.0,97956.72846982436
203980.21898497394,422000.0,218019.78101502606
574314.040703022,422000.0,152314.04070302204
426298.4823115676,422250.0,4048.4823115675827
478929.5649739578,422800.0,56129.56497395778
256021.45016854035,423000.0,166978.54983145965
388777.4133758413,423000.0,34222.58662415872
465440.42046822415,423500.0,41940.420468224154
562299.9730153221,423700.0,138599.97301532212
505318.0025066012,424000.0,81318.00250660122
416790.50918400806,424305.0,7514.490815991943
285360.0413372513,424950.0,139589.9586627487
432270.23937882873,424950.0,7320.23937882873
659305.3179653168,424950.0,234355.31796531682
163732.92047844024,425000.0,261267.07952155976
244227.51749150763,425000.0,180772.48250849237
330914.0065825033,425000.0,94085.99341749668
364969.41301110876,425000.0,60030.58698889124
368065.35905007285,425000.0,56934.640949927154
374257.25112800114,425000.0,50742.74887199886
274817.2614129922,425000.0,150182.7385870078
305776.7218026335,425000.0,119223.27819736651
305407.0053344768,425000.0,119592.99466552318
404477.278581329,425000.0,20522.72141867102
232728.95867486112,425000.0,192271.04132513888
315949.78525873594,425000.0,109050.21474126406
343813.29960941314,425000.0,81186.70039058686
523378.16986933275,425000.0,98378.16986933275
388777.4133758413,425000.0,36222.58662415872
381849.87741619267,425000.0,43150.12258380733
309537.75817014056,425000.0,115462.24182985944
352881.00271563843,425000.0,72118.99728436157
420991.8155728493,425000.0,4008.1844271507
504582.35862488084,425000.0,79582.35862488084
241057.22884477302,425000.0,183942.77115522698
680681.5663776795,425000.0,255681.56637767947
525148.6205477526,425000.0,100148.6205477526
639698.6239894255,425000.0,214698.62398942548
741864.8432752418,425000.0,316864.8432752418
447380.2531054927,425000.0,22380.25310549268
462859.98330031335,425000.0,37859.98330031335
500011.3357678829,425000.0,75011.33576788288
602177.5550536993,425000.0,177177.5550536993
620753.2312874839,425000.0,195753.23128748394
804033.2367941606,425000.0,379033.23679416056
471778.104949049,425000.0,46778.10494904901
344478.38993795594,425000.0,80521.61006204406
381260.02593736886,425000.0,43739.97406263114
363939.2915109508,425000.0,61060.708489049226
662180.2327516653,426000.0,236180.2327516653
513500.4802736165,426000.0,87500.4802736165
605643.21756082,426000.0,179643.21756082005
695055.9362226232,426500.0,268555.9362226232
775550.5332356904,426500.0,349050.53323569044
423052.95481511386,427000.0,3947.045184886141
317940.370947823,427000.0,109059.62905217701
534656.5936753121,427000.0,107656.59367531212
556108.0809373939,427000.0,129108.08093739394
732577.0051583494,427000.0,305577.0051583494
317204.7270661026,427500.0,110295.27293389739
620753.2312874839,427500.0,193253.23128748394
649871.6874455278,427874.0,221997.68744552776
404626.8600388187,428000.0,23373.139961181325
571807.9461428816,428000.0,143807.94614288164
516670.76892035117,428950.0,87720.76892035117
695645.7877014469,429000.0,266645.7877014469
521903.0930512989,429000.0,92903.09305129893
497285.1061970755,429000.0,68285.10619707551
704713.4908076721,429000.0,275713.49080767215
509299.1738847754,429000.0,80299.17388477537
679576.2060278024,429000.0,250576.20602780243
639694.8349348324,429300.0,210394.8349348324
655178.354184246,429900.0,225278.35418424604
535761.9540251892,429950.0,105811.95402518916
278282.92392011307,430000.0,151717.07607988693
284105.0995298846,430000.0,145894.90047011542
448190.2395949836,430000.0,18190.239594983577
402636.2743497316,430000.0,27363.725650268374
473843.03324590664,430000.0,43843.03324590664
425562.8384298472,430000.0,4437.161570152792
338506.6328706948,430000.0,91493.3671293052
493303.9348189014,430000.0,63303.93481890141
645005.2907281438,430000.0,215005.29072814377
303715.58256036905,430000.0,126284.41743963095
399320.19330010033,430000.0,30679.806699899666
588172.9016769123,430000.0,158172.90167691233
411334.2609878002,430000.0,18665.739012199803
732946.7216265061,430000.0,302946.72162650607
525148.6205477526,430000.0,95148.6205477526
500011.3357678829,430000.0,70011.33576788288
424603.2704828667,430000.0,5396.729517133324
947224.5105343879,430000.0,517224.5105343879
211938.7726867291,431200.0,219261.2273132709
661590.3812728415,432000.0,229590.38127284148
463080.11831098044,432000.0,31080.11831098044
365264.7868714949,432250.0,66985.2131285051
841184.5892617301,432500.0,408684.5892617301
699406.8240689539,432500.0,266906.82406895387
331059.79898539983,433000.0,101940.20101460017
511879.6110526862,433000.0,78879.61105268617
489987.8537692702,434000.0,55987.85376927018
426298.4823115676,434500.0,8201.517688432417
241501.2879207002,435000.0,193498.7120792998
318530.2224266468,435000.0,116469.7775733532
352585.62885525223,435000.0,82414.37114474777
482615.36249174573,435000.0,47615.362491745735
302680.7757636694,435000.0,132319.2242363306
315949.78525873594,435000.0,119050.21474126406
321036.31698678713,435000.0,113963.68301321287
562150.3915578326,435000.0,127150.3915578326
425562.8384298472,435000.0,9437.161570152792
648101.2367671079,435000.0,213101.23676710785
461974.7579611033,435000.0,26974.757961103285
519692.3723515448,435000.0,84692.3723515448
404406.7250281516,435000.0,30593.274971848412
457037.8076905418,435000.0,22037.807690541784
471898.3486775696,435000.0,36898.34867756959
537162.6882354525,435000.0,102162.68823545252
873515.4461326656,435000.0,438515.4461326656
565911.4279253397,435000.0,130911.42792533967
840711.1924568339,435000.0,405711.1924568339
216364.00314083046,436000.0,219635.99685916954
377648.5710273515,436000.0,58351.428972648515
361873.4669721446,436500.0,74626.53302785539
568122.1486250939,436500.0,131622.14862509386
602767.406532523,437000.0,165767.406532523
470892.87960983906,437000.0,33892.87960983906
569597.2254431276,437500.0,132097.22544312757
688864.0441446948,437500.0,251364.0441446948
683777.5124166437,437850.0,245927.51241664367
275186.9778811489,438000.0,162813.02211885108
388627.8319183517,438000.0,49372.1680816483
386051.18380503386,438000.0,51948.816194966144
585446.6721061049,438000.0,147446.6721061049
643899.9303782666,438000.0,205899.9303782666
413914.69815571106,438750.0,24835.301844288944
716727.558495372,438800.0,277927.55849537195
238551.1342846327,438924.0,200372.8657153673
383175.3727767368,439000.0,55824.6272232632
412439.6213376772,439000.0,26560.378662322822
486006.6823910961,439000.0,47006.68239109608
550651.8327411861,439000.0,111651.83274118614
382219.5938843494,439888.0,57668.40611565061
425562.8384298472,439950.0,14387.161570152792
469421.59184639825,439950.0,29471.591846398253
368065.35905007285,440000.0,71934.64094992715
296488.8836857411,440000.0,143511.1163142589
438902.4014780912,440000.0,1097.5985219088034
436691.68077833706,440000.0,3308.3192216629395
